Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
Yipitdata,,Up to $210K ($125K-$135K base + 100% var,"Account Executive (Enterprise - Brands/Retail), Corporate",Ent,"New York, NY",Y,87.65,Finance / Data SaaS (alternative data for ent,https://job-boards.greenhouse.io/yipitdata/jobs/5585428,2026-06-30,2024-01-03,Remote,Verified
Tive Inc,,"Base $85,000-$100,000, uncapped bonus",,Ent,"Boston, MA",Y,90.44,Transportation / Supply Chain Visibility,https://ats.rippling.com/tive-careers/jobs/369db993-aacb-428d-bf85-2f35758b2064,2026-06-30,,Remote,Verified
Sprinto,,$140K–$200K,Enterprise Account Executive - APAC,Ent,"San Francisco, CA",Y,89.48,Security Compliance SaaS,https://jobs.lever.co/Sprinto/fc2529b5-2df9-4f59-8aa7-9fa60260bb43,2026-06-30,2026-02-10,Remote,Verified
Shift Technology,,Base $130K-$180K + variable (est. OTE $2,Sr. Account Executive (Payment Integrity),Ent,"Paris, France (US ops remote)",Y,87.65,Software (B2B SaaS - AI for insurance),https://job-boards.greenhouse.io/shifttechnology/jobs/4766257003,2026-06-30,2021-10-18,Remote,Verified
Satori Cyber,,$300K–$320K,,Ent,"San Diego, CA",Y,87.08,Software (data security/cybersecurity SaaS),https://satoricyber.com/careers/enterprise-account-executive-locationus-east/,2026-06-30,,Remote,Needs check
Sanity,,,,Ent,"San Francisco, CA",Y,87.79,Software (Content Platform SaaS),https://www.sanity.io/careers/ae-usa,2026-06-30,,Remote,Verified
Rafay,,,,Ent,"Sunnyvale, CA",Y,87.36,Software,https://rafay.co/careers/enterprise-account-executive-us-remote,2026-06-30,,Remote,Verified
Pricefx,,,,Ent,"Chicago, IL",Y,87.22,Software,https://careers.jobscore.com/careers/pricefx/jobs/enterprise-account-executive-dp9P7y7kPbczH648LNTJ5r,2026-06-30,,Remote,Needs check
LettrLabs,,$245K–$265K,Enterprise Account Executive,Ent,"Denver, CO",Y,98.05,Professional / Business Services,https://job-boards.greenhouse.io/lettrlabs/jobs/4048815009,2026-06-30,2025-11-04,Remote,Verified
Kyriba,,$265K–$320K (base $147K–$186K),,Ent,"San Diego, CA",Y,87.08,Software (treasury/financial SaaS),https://kyriba.wd5.myworkdayjobs.com/en-US/Kyriba-Careers/job/Strategic-Account-Executive_R-06229,2026-06-30,,Remote,Verified
Jellyfish Co,,$280K–$330K (comp range stated; likely OTE),Strategic Account Executive - West Coast,Ent,"Boston, MA",Y,91.15,Software / B2B SaaS,https://jobs.ashbyhq.com/jellyfish/6d08e74c-0866-4b0b-a196-c1ee674bcba1,2026-06-30,2026-06-10,Remote,Verified
FMX,,,,Ent,"Columbus, OH",Y,89.01,Software,https://apply.workable.com/fmx/j/19BF5A3A6E,2026-06-30,,Remote,Verified
Element451,,,Account Executive,Ent,"Chapel Hill, NC",Y,93.59,Software,https://jobs.ashbyhq.com/element451/3a77c579-edc9-429f-a9d1-7f3c0e081400,2026-06-30,2025-06-13,Remote,Verified
Doxel,,$220K–$320K,Enterprise Account Executive,Ent,"Redwood City, CA",Y,88.88,Software (AI construction tech),https://jobs.lever.co/doxel/ae7d9fa9-7a7e-4060-b810-db04d29aae66,2026-06-30,2026-01-13,Remote,Verified
Domino Data Lab,,$300K–$350K,,Ent,"San Francisco, CA",Y,86.37,Software,https://app.careerpuck.com/job-board/domino-data-lab/job/7815069?gh_jid=7815069,2026-06-30,,Remote,Verified
Cursor,,,"Account Executive, Geo Enterprise - San Francisco",Ent,"San Francisco, CA",Y,98.32,Software,https://jobs.ashbyhq.com/cursor/61e4677d-cf3d-458a-bf6c-02287d5d2c39,2026-06-30,2026-06-05,Remote,Verified
Creatio,,$240K–$310K,,Ent,"Boston, MA",Y,87.88,Software (No-code CRM/BPM SaaS),https://www.creatio.com/company/careers/job-openings/enterprise-account-executive-usa,2026-06-30,,Remote,Verified
Buildkite,,"$220K–$300K (base $110K–$150K, 50/50 spl",Account Executive,Ent,"Melbourne, Australia",Y,86.34,Software,https://job-boards.greenhouse.io/buildkite/jobs/4951727008,2026-06-30,2025-10-10,Remote,Verified
Braintrust.dev,,,Strategic Account Executive (Central Region),Ent,"San Francisco, CA",Y,91.68,Software (B2B SaaS - AI Evaluation Platform),https://jobs.ashbyhq.com/braintrust/c3face66-22e6-4cde-bf72-f88f0387b498,2026-06-30,2026-04-21,Remote,Verified
AlphaSense,,$230K–$280K est. (base $99K–$155K + unca,"Account Executive, New Business",Ent,"New York, NY",Y,88.24,Software,https://job-boards.greenhouse.io/AlphaSense/jobs/8169790002,2026-06-30,2025-09-16,Remote,Verified
A-LIGN,,,"Account Executive, New Logo - Enterprise",Ent,"Tampa, FL",Y,87.22,Information Technology and Services,https://job-boards.greenhouse.io/ALIGN/jobs/8045085002,2026-06-30,2025-06-23,Remote,Verified
Amplitude,,,Strategic Account Executive,Ent,San Francisco,Y,,Product analytics,https://job-boards.greenhouse.io/amplitude/jobs/8593702002,2026-06-29,2026-06-16,Remote,Verified
Webflow,336,,Corporate Account Executive - East,MM,San Francisco,Y,,Website builder / digital experience,https://job-boards.greenhouse.io/webflow/jobs/6124408,2026-06-23,2024-08-21,Remote,Verified
Pigment,390,~$200-320K,Corporate Account Executive - East,MM/Ent,Paris / US,Y,,FP&A / business planning SaaS,https://jobs.lever.co/pigment/ffcd4bd3-b8c0-4778-a545-49d70511ed72,2026-06-23,2026-06-02,Remote,Verified
Vantage,25,$160-320K,Commercial Account Executive,MM/Ent,Brooklyn NY,Y,,Cloud cost / FinOps,https://jobs.ashbyhq.com/vantage/073eb88a-bc36-4ffe-bd4f-465bd53a1410,2026-06-19,2026-07-16,Remote,Verified
Trunk Tools,70,"$100,000-$120,000",Mid-Market/ Majors Sales Account Executive,MM/Ent,New York,Y,,Construction AI / project mgmt,https://jobs.ashbyhq.com/Trunk%20Tools/374c4cef-f34d-47ec-892d-b219e8222a66,2026-06-19,2026-04-27,Remote,Verified
Sumo Logic,346,~$176-206K,Mid-Market Account Executive,MM,Redwood City,Y,,Cloud security / SIEM,https://job-boards.greenhouse.io/sumologic/jobs/7985960,2026-06-19,2026-06-09,Remote,Verified
Samsara,public,$152-190K,,MM,San Francisco,Y,86,Fleet / IoT telematics,https://www.samsara.com/company/careers/roles/7609126?gh_jid=7609126,2026-06-19,,Remote,Verified
Maxio,150,,,SMB/MM,Atlanta,Y,,SaaS billing & revenue,https://maxio.applytojob.com/apply/usMeWdgx3X,2026-06-19,,Remote,Verified
Lytx,769,$250-290K,,MM,San Diego,Y,69,Fleet video telematics,https://lytx.wd1.myworkdayjobs.com/en-US/Lytx/job/Senior-Account-Executive--Mid-Market-_R-3981,2026-06-19,,Remote,Verified
Hex,172,$220-240K,,MM,San Francisco,Y,,Data science / analytics,https://hex.tech/careers/midmarket-account-executive/,2026-06-19,,Remote,Verified
Eve,164,$300-310K (Ent) / $150-200K base (MM),"Commercial Account Executive, East",MM/Ent,San Francisco,Y,,AI-native legal platform,https://job-boards.greenhouse.io/eve/jobs/4299960009,2026-06-19,2026-06-26,Remote,Verified
Doppler,29,$220-250K,Account Executive,MM/Ent,San Francisco,Y,,Secrets management,https://jobs.ashbyhq.com/Doppler/091c3d30-19de-4527-885b-f43f47dbe4b1,2026-06-19,2026-07-22,Remote,Verified
Customer.io,bootstrapped,~$190K,"Mid-Market Account Executive, Americas",MM/Ent,Portland,Y,,Messaging / marketing automation,https://job-boards.greenhouse.io/customerio/jobs/7971675,2026-06-19,2026-06-02,Remote,Verified
Bloomreach,422,$200-250K,"Senior Account Executive, MidMarket",MM,Mountain View,Y,89,E-commerce personalization,https://job-boards.greenhouse.io/bloomreach/jobs/7051101,2026-06-19,2025-07-08,Remote,Verified
Apollo.io,250,~$180K,"Account Executive, New Business (Mid-Market)",MM,San Francisco,Y,85,Sales intelligence / GTM,https://job-boards.greenhouse.io/apolloio/jobs/6015562004,2026-06-19,2026-06-05,Remote,Verified
Sigma Computing,581,~$220K,Enterprise Account Executive,Ent,San Francisco,Y,,Cloud BI / analytics,https://job-boards.greenhouse.io/sigmacomputing/jobs/7767630003,2026-06-19,2026-06-09,Remote,Verified
Rippling,2400,~$300K,,Ent,San Francisco,Y,86,HRIS / HCM + IT/Finance,https://ats.rippling.com/rippling/jobs/0db7c317-22c6-4e86-a67d-09e573ce0d96,2026-06-19,,Remote,Needs check
Monte Carlo,236,$300-350K,"Strategic Account Executive, East",Ent,San Francisco,Y,,Data observability / quality,https://jobs.ashbyhq.com/montecarlodata/4a57ba0f-3be5-4138-b863-f8c7a575c3e0,2026-06-19,2026-05-14,Remote,Verified
Komodo Health,314,$140-180K base+comm,"Account Executive - AVP, Sales (Commercial)",MM,San Francisco,Y,79,Healthcare data / analytics,https://job-boards.greenhouse.io/komodohealth/jobs/7230255002,2026-06-19,2024-02-14,Remote,Verified
Gong,583,$270-330K,Enterprise Account Executive,Ent,San Francisco,Y,88,Revenue intelligence / salestech,https://job-boards.greenhouse.io/gongio/jobs/4655626006,2026-06-19,2026-02-20,Remote,Verified
Glean,504,$260-320K,Enterprise Account Executive,Ent,Palo Alto,Y,80,Enterprise AI assistant / search,https://job-boards.greenhouse.io/gleanwork/jobs/4694661005,2026-06-19,2026-05-13,Remote,Verified
GitGuardian,56,$310-340K,,Ent,Paris / US,Y,,Secrets detection / DevSecOps,https://careers.gitguardian.com/jobs/7861885-enterprise-account-executive-west,2026-06-19,,Remote,Verified
Commure,750,~$300K,"Enterprise Account Executive, Strongline",Ent,Mountain View,Y,78,AI healthcare ops / RCM,https://jobs.ashbyhq.com/commure/cde9a56a-e907-4277-a9f1-a6b7f9e9ae6e,2026-06-19,2026-04-27,Remote,Verified
Arize AI,131,$250-300K,"Enterprise Account Executive, East",Ent,Berkeley/SF,Y,87,AI / LLM observability,https://job-boards.greenhouse.io/arizeai/jobs/6098773004,2026-06-19,2026-06-22,Remote,Verified
Accrue,29,$240-320K,Senior Enterprise Account Executive,Ent,New York,Y,,Payments / branded wallets,https://job-boards.greenhouse.io/accrue/jobs/4497383008,2026-06-19,2025-01-16,Remote,Verified
SWEEP,,$150K-$220K,Account Executive,MM/Ent,New York City,Y,85,Carbon management / ESG SaaS,https://jobs.ashbyhq.com/sweep/8650e0ca-330d-4c2a-b279-81a236581da1,2026-07-15,2026-05-21,Remote,Verified
TheGuarantors,,"$180,000-$235,000",,MM/Ent,,"Remote, US",,Insurtech/Fintech (multifamily),https://ats.rippling.com/theguarantors-open-positions/jobs/0dc4f5a7-e5c3-4027-bf78-bca413498c9c,2026-07-15,,Remote,Verified
Nexthink,,"$300,000-$360,000",,Ent,"Boston, MA","Remote, US (West region)",,Digital Employee Experience SaaS,https://jobs.smartrecruiters.com/Nexthink/744000134033550-enterprise-account-executive,2026-07-15,2026-06-24,Remote,Verified
Pendulum,,"$300,000",,Ent,,"Remote, US/Canada",,Risk/narrative intelligence SaaS,https://ats.rippling.com/pendulum-intelligence-jobs/jobs/32a031c5-00c2-4ec9-b40c-2526d8e564dc,2026-07-15,,Remote,Verified
Routeware,,"$200,000-$250,000 OTE, 50/50 split",,Unspec,"Portland, OR","Remote, US",,Waste/fleet management SaaS,https://ats.rippling.com/routeware-careers/jobs/4345711d-74af-400f-8872-8b1b5393dcdf,2026-07-15,,Remote,Verified
Klir,,Uncapped commission model; no numeric base/OTE published,,Ent,"Toronto, Canada","Remote, US",,Water utility SaaS,https://ats.rippling.com/klir/jobs/81400beb-78a1-4c8a-8f77-9028e60b59e8,2026-07-15,,Remote,Verified
Mimecast,,"$144,000-$216,000",,MM,"Lexington, MA","Remote, US (Illinois)",,Email Security SaaS,https://careers.mimecast.com/en/jobs/r6394/account-executive-mid-market-north-central/,2026-07-15,2026-07-08,Remote,Verified
Reacher,,"$60,000-$300,000",Founding Account Executive (US),MM/Ent,"Los Angeles, CA","Remote, US",,Social commerce SaaS (TikTok Shop),https://jobs.ashbyhq.com/reacher/a6065758-c1c8-4067-94f3-6550c57fe514,2026-07-15,2025-09-10,Remote,Verified
MoxiWorks,,"$175,000",,MM,"Bellevue, WA","Remote, USA",,Real Estate SaaS,https://ats.rippling.com/moxiworks-careers/jobs/43671ccd-a0dd-4391-9ab0-e8084f5f4493,2026-07-15,,Remote,Verified
Anaconda,,,,MM,"Austin, TX","Remote, US (East territory)",,Data science / Python / AI platform,https://ats.rippling.com/anaconda/jobs/59d2be31-6641-4d05-8749-af7c92b9f871,2026-07-15,,Remote,Verified
Sectigo,,"$200,000-$240,000",,Ent,"Roseland, NJ","Remote, US (region-preferred)",,Cybersecurity / digital certificates,https://jobs.smartrecruiters.com/Sectigo/3743990013795306-enterprise-sales-account-executive-sled-chicago-midwest-,2026-07-15,2026-06-25,Remote,Verified
TCP Software,,,,Ent,"Plano, TX","Remote, US",,Workforce management SaaS,https://apply.workable.com/j/F74D180CB5,2026-07-15,2026-04-22,Remote,Needs check
Copado,,,,Ent,"New Orleans, LA","Remote, US (SLED)",,DevOps SaaS (Salesforce),https://ats.rippling.com/en-GB/copado/jobs/6e539d26-b5fe-4d70-8b99-1ae100c4f190,2026-07-15,,Remote,Verified
OpenObserve,,"$150,000-$200,000",Account Executive (SMB/Commercial),SMB/MM,,"Remote, US",,Observability / DevOps SaaS,https://jobs.ashbyhq.com/openobserve-careers/67feae33-d1ab-46c4-9e21-108852f6261b,2026-07-15,2026-04-07,Remote,Verified
Canvas Medical,,"$300,000-$360,000",Account Executive,MM/Ent,"San Francisco, CA","Remote, US",,Healthcare EMR SaaS,https://jobs.lever.co/canvasmedical/cfad09e6-8a41-45da-8bb3-a91464a08318,2026-07-15,2025-09-03,Remote,Verified
Pipe17,,,Enterprise Account Executive - Ecommerce,MM/Ent,,"Remote, US",,Ecommerce orchestration SaaS,https://job-boards.greenhouse.io/pipe17/jobs/4683047005,2026-07-15,2026-04-08,Remote,Verified
Signifyd,,"$270,000-$320,000","Senior Enterprise Account Executive, Northwest Territory",Ent,"San Jose, CA","Remote, US",,Ecommerce fraud protection SaaS,https://job-boards.greenhouse.io/signifyd95/jobs/7958912,2026-07-15,2026-05-27,Remote,Verified
Parsec Automation,,"$240,000-$300,000",Enterprise Account Executive (Central US),Ent,,"Remote, US (South)",,Manufacturing MES SaaS,https://job-boards.greenhouse.io/parsecautomationcorp/jobs/5241881008,2026-07-15,2026-06-03,Remote,Verified
Rasa,,"$230,000-$260,000",Account Executive - USA,MM/Ent,,"Remote, US",,Conversational AI / NLU dev platform,https://jobs.ashbyhq.com/rasa/c82fedc7-8d48-4a0f-a92d-2673e078b2b8,2026-07-15,2026-07-01,Remote,Verified
Intellistack,,"$200,000-$210,000","Account Executive, Mid-Market",MM,"Denver, CO",Remote (Denver preferred),,No-code forms / doc automation SaaS,https://jobs.ashbyhq.com/Intellistack/dd1f7ead-7d8b-42d9-ba1b-98190d970af4,2026-07-15,2026-05-13,Remote,Verified
Airtable,,"$198,400-$244,600","Account Executive, SLED",MM,"San Francisco, CA","Remote, US",,Low-code/no-code workflow platform,https://job-boards.greenhouse.io/airtable/jobs/8391589002,2026-07-15,2026-01-26,Remote,Verified
Vanta,,"$213,000-$251,000","Senior Account Executive, Growth Stage",MM,"San Francisco, CA","Remote, US",,Security / compliance automation SaaS,https://jobs.ashbyhq.com/vanta/fe5fd1a4-12ff-4703-bed5-6c2f34ba7768,2026-07-15,2026-04-21,Remote,Verified
RevenueCat,,"$204,000",Mid-Market Account Executive,MM,"San Francisco, CA","Remote, US",91,Mobile app monetization SaaS,https://jobs.ashbyhq.com/revenuecat/a3c0fe2e-997c-488f-b268-652da757ffd0,2026-07-15,,Remote,Verified
Omni,,L1 up to $175K OTE (50/50 split); L2 up to $250K OTE (50/50 split),Mid-Market Account Executive,MM,"San Francisco, CA",Y,,BI / analytics SaaS,https://jobs.ashbyhq.com/omni/e9fabee1-1634-4922-b2ad-30adcc9e44d4,2026-07-15,,Remote,Verified
Vitally.io,,,,SMB/MM,"Brooklyn, NY",Remote (unconfirmed),,Customer success SaaS,https://vitally.io/careers,2026-07-15,,Remote,Needs check
Scribe,,$250K,"Account Executive, Enterprise",Ent,"San Francisco, CA",Y,,Workflow / documentation AI SaaS,https://jobs.ashbyhq.com/scribe/a5d4e39b-c86b-4f82-b1d0-31bf2b967537,2026-07-15,2026-03-01,Remote,Verified
Rebar,,Competitive base and OTE (no figures disclosed),Account Executive,Unspec,New York City,NYC,,Vertical B2B SaaS - HVAC/electrical/plumbing quoting & estimating software for commercial contractors and suppliers,https://jobs.ashbyhq.com/rebar/8ea30e2a-f680-428c-90c1-12dc3dd7b137,2026-07-15,,NYC,Verified
Ivo,,"$250,000 - $270,000",Mid Market Account Executive (SF),MM,"San Francisco, CA",No — SF in-office/hybrid,,Legal Tech / Contract Intelligence AI,https://jobs.ashbyhq.com/ivo-inc/188e230f-38c7-4466-80fa-5ac51ed495ed,2026-07-15,,SF,Verified
Ivo,,"$340,000 - $360,000","Enterprise Account Executive (SF, NY)",Ent,"San Francisco, CA",No — SF in-office/hybrid,,Legal Tech / Contract Intelligence AI,https://jobs.ashbyhq.com/ivo-inc/5c151210-be10-452a-9ba3-4fc92eb68c2c,2026-07-15,,SF,Verified
Campfire,,$190K-$300K,Account Executive,Unspec,"San Francisco, CA","On-site 5 days/week (San Francisco, CA 94104",,B2B SaaS,https://jobs.ashbyhq.com/campfire/3c0d5b20-72d7-4ac6-8710-3f897339ba7f,2026-07-15,,SF,Verified
Campfire,,$190K-$300K,Account Executive,Unspec,"San Francisco, CA","New York, based in-office (workplace type no",,B2B SaaS,https://jobs.ashbyhq.com/campfire/e343e203-264c-49da-93a2-2db69e081488,2026-07-15,,NYC,Verified
Scytale,,"$240,000-$300,000",,Ent,"New York, NY","NYC (hybrid, flexible)",,B2B SaaS - security compliance automation,https://scytale.ai/careers/co/new-york/3F.56C/founding-ae/all,2026-07-15,,NYC,Verified
Mutiny,,OTE up to $250K + Equity,Founding Enterprise Account Executive,Ent,New York City,"No — explicitly in-person NYC, 5x/week",,B2B SaaS — AI infrastructure/agents for GTM,https://jobs.ashbyhq.com/mutiny/13d38c51-7bdf-44c5-ab92-4ee876933913,2026-07-15,2026-04-28,NYC,Verified
Modo Energy,,$110K-$190K,,MM/Ent,"London, UK",NYC,,Energy data/analytics platform,https://job-boards.eu.greenhouse.io/modoenergy/jobs/4875901101,2026-07-15,,NYC,Verified
Orb,,$180K–$250K,Mid-Market Account Executive- San Francisco HQ,MM,"San Francisco, CA",SF,,B2B SaaS — usage-based billing/monetization infrastructure,https://jobs.ashbyhq.com/orb/f5a56c73-2bb0-4f2d-bff4-f54617b60499,2026-07-15,,SF,Verified
Orb,,$180K–$250K,Mid-Market Account Executive- New York City,MM,"San Francisco, CA",NYC,,B2B SaaS — usage-based billing/monetization infrastructure,https://jobs.ashbyhq.com/orb/593aa7f8-b1c6-4252-a3df-9069ce8881cb,2026-07-15,,NYC,Verified
Orb,,$225K–$350K,Enterprise Account Executive- San Francisco HQ,Ent,"San Francisco, CA",SF,,B2B SaaS — usage-based billing/monetization infrastructure,https://jobs.ashbyhq.com/orb/16c4ed6a-6672-46d4-a11a-fc509f2ab80d,2026-07-15,,SF,Verified
Orb,,$225K–$350K,Enterprise Account Executive- New York City,Ent,"San Francisco, CA",NYC,,B2B SaaS — usage-based billing/monetization infrastructure,https://jobs.ashbyhq.com/orb/04f1ace3-0833-4c06-a418-5415f1623bfa,2026-07-15,,NYC,Verified
Metaview,,$230K - $300K OTE + Equity,"Account Executive, Mid Market",MM,"San Francisco, CA",NYC-based (US East preference); Ashby flags ,,B2B SaaS / AI recruiting tech,https://jobs.ashbyhq.com/metaview/bb7774bc-752e-461d-9506-9e30388b58c8,2026-07-15,2025-11-07,NYC,Verified
Metaview,,$300K - $350K OTE + Equity,"Account Executive, Enterprise",Ent,"San Francisco, CA",SF-based,,B2B SaaS / AI recruiting tech,https://jobs.ashbyhq.com/metaview/52608447-4f04-4444-b343-6882db326799,2026-07-15,2025-12-04,SF,Verified
Regie.ai,,,,Ent,"San Francisco / Bellevue, WA / Miami / Bengaluru",SF,,B2B SaaS,https://www.regie.ai/careers/enterprise-account-executive-2,2026-07-15,,SF,Verified
EliseAI,,"$110,000 base / $295,000 OTE",Mid-Market Account Executive | Housing,MM,"New York, NY",NYC,,B2B SaaS,https://jobs.ashbyhq.com/eliseai/85c00ebc-7d74-4f63-bebd-ed1dfdf0b442,2026-07-15,,NYC,Verified
EliseAI,,"$130,000-$150,000 base / $260,000-$300,000 OTE",Enterprise Account Executive | Housing,Ent,"New York, NY",NYC,,B2B SaaS,https://jobs.ashbyhq.com/eliseai/d64ad5f1-7266-4b94-bf99-fd4ab5f18693,2026-07-15,,NYC,Verified
Tailscale,,"$200,000",Mid-Market Account Executive,MM,"Toronto, Canada / distributed","Hybrid - Denver, CO (2-3 days/week in-office",,B2B SaaS - Network security / zero trust networking,https://job-boards.greenhouse.io/tailscale/jobs/4697762005,2026-07-15,2026-05-21,Denver,Verified
Middesk,,$300K-$330K,Enterprise Account Executive,Ent,"San Francisco, CA",NYC,,B2B SaaS - business identity verification / risk management,https://jobs.ashbyhq.com/middesk/3a82222e-34cf-4a7f-af7d-4b269456788d,2026-07-15,2026-01-16,NYC,Verified
